property_id,summary,locality,postal,address,region,country,price,sale_type,property_type,sub_property_type,number_of_bedrooms,living_area,kitchen,attic,basement,furnished,open_fire,terrace,terrace_area,terrace_orientation,garden,garden_area,garden_orientation,number_of_facades,construction_year,swimming_pool,state_of_building,epc,kwh
10006563,"*** SOLD *** Spacious and bright penthouse apartment of ± 97 m² with terrace enjoying a magnificent panoramic view of all of Brussels. In a wooded area close to all facilities (transport, park, shops and schools), nice crossing apartment located on the top floor of a elegant building and composed as follows : large entrance hall, separate toilet, bright living of ± 29 m² with west-facing terrace (wooden floor), semi-equipped kitchen, night hall, 2 large bedrooms of ± 14 m² (wooden floor), bathroom, storage room and cellar. Great opportunity ! Info & visit on 0478 31 56 71 or info@irisproperty.be",Schaerbeek,1030,,Brussels,Belgium,,FOR_SALE,APARTMENT,PENTHOUSE,2,97,"{'surface': 10, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,WEST,,,,2,1955,,GOOD,,768
10006844,,Oostende,8400,Vredestraat,Flanders,Belgium,,FOR_SALE,GARAGE,OUTDOOR_PARKING_SPACE,0,,,,,,False,,,,,,,,,,,,
10006979,"Sorry, there is no English translation. ONDER OPTIE!!!

Beschrijving:
Charmante instapklare woning met een grote leefruimte en 2 slaapkamers. De woning heeft ook een gezellig terras met tuin (kunstgras) en een ruime garage welke langs achter bereikbaar is. De woning bevindt zich nabij het centrum van Willebroek. 
Elektriciteit conform tot 2046 !

Indeling:
Gelijkvloers: grote leefruimte van 26m² die doorloopt in de ruime en volledige uitgeruste keuken (20m²). Via de keuken heb je toegang tot het terras en de tuin. Aan het uiteinde van de tuin heb je ook nog een garage van 25m².  De douchekamer (6m²) met een moderne inloopdouche en wc bevindt zich ook op het gelijkvloers.
Eerste verdieping: overloop waar er eventueeleen bureau kan geplaatst worden. Hier vinden we de eerste slaapkamer terug (12m²) en de douchekamer (6m²) met een moderne inloopdouche en wc.
Zolderverdieping: de zolder is ingericht als tweede kamer (11m²).
Kelder: ruime kelder van 13m² waardoor deze ook als opslagruimte kan dienen.

Ligging:
De woning bevindt zich op wandelafstand van de Bosbeek, het AZ Ziekenhuis, het Fort van Breendonk, winkels en scholen. Het station en het centrum van Willebroek bevinden zich op 1 km. Ook de A12 is gemakkelijk te bereiken. Op 800m bevindt zich ook het Europaplein waar je gezellig kan gaan wandelen.

Wenst u een bezoek of een GRATIS SCHATTING van uw eigendom? Contacteer dan VMV-VASTGOED via 0456/32 66 00 of via info@vmv-vastgoed.be",WILLEBROEK,2830,Oude Dendermondsestraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,2,100,"{'surface': 20, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,,,,,,,2,,,GOOD,0,177
10007083,,Meulebeke,8760,Astridlaan,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,200,,,True,,False,True,,,,,,3,1960,False,TO_RENOVATE,519,519
10007084,"ERA Topimmo presents you this country house to renovate entirely in the village of Ortho, commune of La Roche-en-Ardenne. This house with 3 facades and its land has a total content of 6.82 ares. Here is its composition: First floor: entrance hall, kitchen (not equipped), dining room, living room, laundry room, toilet and shower room. 1st floor: Hall of night, 3 rooms of which 2 in enfilade. 2nd floor: isolated gfrenier. basement: cellar You can also enjoy the beautiful west facing garden at the back. This house is ideal for a second residence or a first purchase. Technique : heating by oil stoves, double glazing wood frame, electricity not conform, house to renovate. Situation: Ort ho is a country village, a few minutes away from La Roche-en-Ardenne and all its amenities. It is a tourist area, very lively in season, many walks and activities are nearby. There is also a local school in the village. ﻿Sale under the regime of the registration rights. The announced price is a basis for negotiation, it is an amount that does not commit the seller and therefore cannot be considered as an offer on his part. Visits exclusively in the presence of the agency.",Ortho (La Roche-en-Ardenne),6980,Ortho,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,196,"{'surface': None, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,3,1899,False,,509,509
10007085,,Oostende,8400,Duinenstraat,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,55,,,,,False,True,,,,,,2,2006,False,GOOD,243,243
10007293,"Rustig gelegen HOB met grote garage en tuin met weids uitzicht. U komt binnen in een ruime inkomhal met apart toilet en kelder, zo gaat u naar de zeer lichtrijke woonkamer en de ingerichte aparte woonkeuken. De achterhal leidt u naar een 2e toilet en wasplaats. Boven vindt u 2 ruime slaapkamers en een kleine slaapkamer en een ingerichte badkamer. Buiten treft u een garage met opslagruimte beneden en boven. Achter de garage is er nog een bergplaats en er u treft een groot grasplein en moestuin aan. Wachtebeke is landelijk & groen met directe invalswegen naar Gent/A'pen/Kust en als troeven Prov.Dom. Puyenbroeck, Kloosterbos, natuurreservaat Heidebos, kajak/kano op de Moervaart. 

Renovation obligation: unknown",Wachtebeke,9185,Hoogstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,147,,,True,,False,,,,,,,,1973,,GOOD,329,329
10007294,"VERKOCHT! Deze bouwgrond is gelegen op een zuidwest gericht perceel van ca. 936 m² (volgens kadastrale opmeting) aan de stadsrand van Izegem en is geschikt voor het bouwen van een halfopen bebouwing (mits het respecteren van een vrije perceelsgrens van 3 à 3,50m). Het perceel is ca. 11m breed (aan de straat) en ca. 75m lang. Zonder bouwverplichtingen! Vlotte bereikbaarheid door de onmiddellijke nabijheid van de Rijksweg en het op- en afrittencomplex E403 (Roeselare-Rumbeke). Contacteer ons voor meer informatie. 051 67 67 57 www.bordes.be

Renovation obligation: unknown",Izegem,8870,Roeselaarsestraat,Flanders,Belgium,,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,,,,,
10007659,-,Houtain-Saint-Siméon,4682,,Wallonie,Belgium,,FOR_SALE,HOUSE,VILLA,6,,"{'surface': 19, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,SOUTH_EAST,True,2511,,4,,,AS_NEW,,330
10007709,"*** VENDU ***TRIOR WATERLOO vous propose: idéalement située dans une rue piétonne du cœur de Braine-l'Alleud à proximité de toutes les facilités (gare, commerces, écoles, transport en commun), venez découvrir cette maison de commerce composée d'un rez-de-chaussée commercial et d'un appartement triplex offrant une surface totale de +/- 145m². Construite dans les années 30 et rénovée à partir de 2013, elle est composée comme suit: au rez-de-chaussée: une entrée privative donne accès à l'espace commercial-bureaux de +/- 50m² (cuisine semi-équipée), grandes baies vitrées et système de ventilation. Une seconde entrée donne accès à l'appartement triplex de +/- 70m² actuellement loué 657€/mois. Au premier étage, le hall d'entrée dessert le séjour de 23m² comprenant un coin salon et une cuisine équipée (four, taque vitrocéramique, évier, frigo). Au second, une chambre de 20m² avec espace dressing et une salle de douche (douche, toilette, meuble lavabo, emplacement machine à laver). Enfin, une mezzanine mansardée de 18m² offre la possibilité d'aménager un bureau ou une seconde chambre. Au sous-sol, des caves et une toilette accessible par le commerce complètent l'intérieur de l'immeuble. DIVERS: PEB: E - châssis double vitrage PVC - installation électrique conforme - chaudières individuelles au gaz - compteurs séparés - facilités de parking à 100 mètre (rez-commercial libre d'occupation). Idéal comme investissement ou pour un projet mixte! A visiter sans tarder. Descriptif complet sur",Braine-l'Alleud,1420,,Wallonie,Belgium,,FOR_SALE,HOUSE,MIXED_USE_BUILDING,2,120,"{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,,,,,,,2,1930,False,GOOD,,373
10007721,"Sorry, there is no English translation. APPARTEMENT DE STANDING AU REZ-DE-CHAUSSEE - Situé dans un charmant quartier résidentiel, à proximité de la chaussée de Namur, du centre et des grands axes, nous vous proposons ce superbe appartement 2 chambres ! Il se compose d'un grand hall d'entrée déservant 2 chambres (16m² - 9m²), d'un WC individuel, d'une salle de bain + douche et d'une buanderie. La pièce de vie est lumineuse et très spacieuse (40m²) avec cuisine semi-ouverte hyper-équipée (6m²) avec de multiples rangements. Ce séjour donne accès à un balcon (OUEST) mais également à une grande terrasse plein SUD de 55m² ! Grand box de garage (avec cave dans le fond) obligatoire pour 25.000 euros. Faibles charges de copropriété de +- 110 euros/m .",WAVRE,1300,Venelle des Buissons,Wallonie,Belgium,,FOR_SALE,APARTMENT,GROUND_FLOOR,2,90,"{'surface': 5, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,55,,,,,,,,,0,
10007767,-,Laplaigne,7622,,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,150,"{'surface': 13, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,True,1090,,3,,False,GOOD,,363
10007850,,Duinbergen,8301,Knokkestraat,Flanders,Belgium,975000,FOR_SALE,APARTMENT,APARTMENT,6,216,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,2,1960,False,AS_NEW,,211
10007853,"Mooi en lichtrijk appartement gelegen op de Zeedijk te Albertplage, tussen het Casino en de RSBC Zeilclub van Duinbergen

Met een bewoonbare oppervlakte van 90m², biedt dit ruime appartement een comfortabele woonkamer met massief eiken parket, een volledig uitgeruste open keuken, een inkomhal met gastentoilet, berging, en aan de achterzijde 3 slaapkamers waarvan 2 voor dubbel bed, waarvan één met een eigen douchekamer (dubbele wastafel, douche en toilet), een aparte badkamer (bad, wastafel) en een gezellig terras achteraan. Grote privé kelder en een fietsenstalling completeren het geheel.

Het appartement werd in 2011 volledig gerenoveerd, de gemeenschappelijke ruimtes en de hal in 2022.
Het appartement wordt volledig gemeubeld verkocht (incl. TV, WM/DK, beddengoed, serviesgoed, meubels, ....)

Info en bezoek via afspraak kantoor 050 760 760

Renovation obligation: unknown",Knokke-Heist,8300,Zeedijk-Duinbergen,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,89,,,,,False,,,,,,,,1976,,,0,183
10007907,-,Kontich,2550,Groeningenlei,Flanders,Belgium,2384250,FOR_SALE,OFFICE,OFFICES,,867,"{'surface': 10, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,4,2022,,AS_NEW,,
10007918,"Dans un quartier très calme du centre de Louvain-la-Neuve, proche des commerces et des facilités, vous découvrirez cet agréable appartement d'une superficie d'environ 88 m² situé au troisième étage d'une petite copropriété. Il se compose comme suit: hall d'entrée, wc séparé, séjour très lumineux avec accès à la terrrasse orientée sud-ouest, cuisine super-équipée, buanderie, deux chambres avec chacune une salle d'eau dont une salle de bains avec WC et une salle de douche. Un garage fermé en option obligatoire (30.000€) complète l'appartement.",Louvain-la-Neuve,1348,,Wallonie,Belgium,370000,FOR_SALE,APARTMENT,APARTMENT,2,88,"{'surface': 6, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,8,,,,,2,2009,False,GOOD,,
10007982,-,Ans,4430,,Wallonie,Belgium,1000000,FOR_SALE,COMMERCIAL,BUSINESS,,100,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,,,,GOOD,,
10008038,-,Dour Elouges,7370,audregnies,Wallonie,Belgium,350000,FOR_SALE,LAND,LAND,,,,,,,False,,,,,,,,,,,,
10008110,"Sorry, there is no English translation. Idéalement située, dans un cadre verdoyant et arboré, cette nouvelle construction 3 façades se compose comme suit:
Au rez-de-chaussée: Le hall s'ouvre sur un spacieux séjour de +/- 46 m² très lumineux grâce à une large baie vitrée qui communique avec une terrasse et le jardin.
Au 1er étage: un hall de nuit, 3 belles chambres de +/- 16 m², 12 m², 12 m² et une salle-de-bains.
2ième étage: Combles de +/- 21 m².
L'utilisation de matériaux de grande qualité confère à ce bien un style exclusif et haut de gamme. Caractéristiques : Chauffage par le sol au gaz, châssis double vitrage, PEB A. Livraison prévue printemps 2023. Présentation du projet complet sur rendez-vous à l'agence. Vente sous régime TVA 21%. www.immo-bertrand.be.",HÉRON,4217,Chaussée de Wavre,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,140,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,11,,True,86,SOUTH_WEST,3,2022,,,0,
10008111,"Sorry, there is no English translation. Idéalement située, dans un cadre verdoyant et arboré, cette nouvelle construction 3 façades se compose comme suit:
Au rez-de-chaussée: Le hall s'ouvre sur un spacieux séjour de +/- 46 m² très lumineux grâce à une large baie vitrée qui communique avec une terrasse et le jardin.
Au 1er étage: un hall de nuit, 3 belles chambres de +/- 16 m², 12 m², 12 m² et une salle-de-bains.
2ième étage: Combles de +/- 21 m².
L'utilisation de matériaux de grande qualité confère à ce bien un style exclusif et haut de gamme. Caractéristiques : Chauffage par le sol au gaz, châssis double vitrage, PEB A. Livraison prévue printemps 2023. Présentation du projet complet sur rendez-vous à l'agence. Vente sous régime TVA 21%. www.immo-bertrand.be.",HÉRON,4217,Chaussée de Wavre,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,140,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,11,,True,77,SOUTH_WEST,3,2022,,,0,
10008126,"Sorry, there is no English translation. Venez découvrir ce magnifique projet avec une situation unique dans un environnement calme et arboré, proche des grands axes autoroutiers et des commerces de proximité. La résidence ""Le Clos Saint-Martin"" est composée d'un immeuble de 6 appartements et de 2 maisons de standing. Les logements comprennent des terrasses et jardins bien orientés. Chaque appartement disposera également d’un ou plusieurs emplacements de parkings et d’espace de rangement. Grâce aux larges baies vitrées, ils jouiront d'une magnifique luminosité et d’un bel espace de vie ! Finitions de qualité, une performance énergétique PEB A, ascenseur ! Vente sous régime TVA 21%. Livraison prévue printemps 2023 ! Présentation du projet à l'agence. www.immo-bertrand.be",HÉRON,4217,,Wallonie,Belgium,,FOR_SALE,HOUSE_GROUP,HOUSE_GROUP,,,,,,,False,,,,,,,,,,,,85
10008127,"Sorry, there is no English translation. Idéalement située, dans un cadre verdoyant et arboré, cette nouvelle construction 3 façades se compose comme suit:
Au rez-de-chaussée: Le hall s'ouvre sur un spacieux séjour de +/- 46 m² très lumineux grâce à une large baie vitrée qui communique avec une terrasse et le jardin.
Au 1er étage: un hall de nuit, 3 belles chambres de +/- 16 m², 12 m², 12 m² et une salle-de-bains.
2ième étage: Combles de +/- 21 m².
L'utilisation de matériaux de grande qualité confère à ce bien un style exclusif et haut de gamme. Caractéristiques : Chauffage par le sol au gaz, châssis double vitrage, PEB A. Livraison prévue printemps 2023. Présentation du projet complet sur rendez-vous à l'agence. Vente sous régime TVA 21%. www.immo-bertrand.be.",HÉRON,4217,Chaussée de Wavre,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,140,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,11,,True,77,,3,2022,,,0,85
